City,Category,Business name,Owner / contact,Phone,Email,Website,Instagram / Facebook,Google rating,Review count,Biggest gap,Source,Best channel,Status,Last contact,Next action,Address,Maps link
Birmingham,plumbers,HELLO Local Plumber Birmingham - The plumbing and boiler experts,,0121 238 9535,helloboilerserve@gmail.com,https://www.hellolocalplumber.co.uk/,,,,No reviews,Google Places,,New,,,"Apartment 1, 366 Gillott Rd, Birmingham B16 0RS, UK",https://maps.google.com/?cid=12229296019025524009&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,plumbers,Sweet Heat - Emergency Plumber - Smethwick,,0121 400 0914,,http://www.sweetheatemergencyplumbersmethwick.co.uk/,,,,No reviews,Google Places,,New,,,"12 Summer Hill St, Birmingham B1 2PE, UK",https://maps.google.com/?cid=17146106039553504001&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,plumbers,Emergency Hero Birmingham - Plumbing Heating Electrical,,07451 288419,,https://emergencyhero.co.uk/,,,,No reviews,Google Places,,New,,,"Studio 1, Izabella House, 24 Regent Pl, Birmingham B1 3NJ, UK",https://maps.google.com/?cid=6679864793143217646&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,driveway and paving,"Glenn contracting and Paving Co., Inc.",,(205) 991-0194,,https://glennpaving.com/,,,,No reviews,Google Places,,New,,,"3614 Cahaba Beach Rd, Birmingham, AL 35242, USA",https://maps.google.com/?cid=2479135942107186296&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,personal trainers,Maxey Academy,,07817 857350,,http://www.facebook.com/MaxeyAcademy,,,,No reviews,Google Places,,New,,,"The gym group, Birmingham B9 4ER, UK",https://maps.google.com/?cid=13055428100519939124&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,mortgage brokers,Mortgage brokers Birmingham,,0121 285 2389,damian@needingadvice.co.uk,https://www.needingadvice.co.uk/mortgage-broker-birmingham/,,,,No reviews,Google Places,,New,,,"4th Floor, Colmore Gate, 2-6 Colmore Row, Birmingham B3 2QD, UK",https://maps.google.com/?cid=2070120122509162394&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,mortgage brokers,Birmingham – Mortgage,,(205) 444-4744,,https://www.trustmark.com/locations/al/birmingham.html,,,,No reviews,Google Places,,New,,,"One Chase Corporate Dr Ste 105, Birmingham, AL 35244, USA",https://maps.google.com/?cid=7107148996637155869&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,cleaning companies,24CLEANING - Professional Office and Deep Cleaning Services,,07462 176288,hello@24cleaningsltd.com,https://24cleaningsltd.com/,,,,No reviews,Google Places,,New,,,"St Michael House, Birmingham B16 9NF, UK",https://maps.google.com/?cid=14341358984461700684&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,builders,Blue sky builders Bristol,,07973 963470,,http://www.blueskyd-b.co.uk/,,5,1,Only 1 reviews,Google Places,,New,,,"68 Gathorne Rd, Southville, Bristol BS3 1LU, UK",https://maps.google.com/?cid=2364932873357575404&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,builders,Castle Construction (Bristol) Ltd,,07976 750689,,https://www.castleconstructionbristol.co.uk/,,5,1,Only 1 reviews,Google Places,,New,,,"10 Castle Farm Rd, Hanham, Bristol BS15 3NJ, UK",https://maps.google.com/?cid=7816684159272606166&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,builders,Bristol Builders Network,,0800 083 0080,,https://www.bristolbuilders.net/,,5,1,Only 1 reviews,Google Places,,New,,,"Suite 1 Penny Brohn UK Chapel Pill Lane Pill, Ham Green, Pill, Bristol BS20 0HH, UK",https://maps.google.com/?cid=9857631649825837522&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,builders,J & P Builders,,07831 287289,,http://www.jandpbricklaying.co.uk/,,5,1,Only 1 reviews,Google Places,,New,,,"2 S Bristol Link Rd, Bristol BS13 8JU, UK",https://maps.google.com/?cid=11669927302509572250&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,builders,L&V Construction Limited,,0117 917 5170,,https://lvconstruction.co.uk/,,1,1,Only 1 reviews,Google Places,,New,,,"Castlemead, Lower Castle St, Bristol BS1 3AG, UK",https://maps.google.com/?cid=18424208995496014702&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,roofers,Bristol Roof Company,,0117 369 3611,info@bristolroofcompany.co.uk,http://www.bristolroofcompany.co.uk/,,5,1,Only 1 reviews,Google Places,,New,,,"4, 37 Sussex Pl, Montpelier, Bristol BS2 9AN, UK",https://maps.google.com/?cid=7793666475705362251&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,roofers,Cabot Roofing ltd,,07475 949450,info@cabotroofing.co.uk,http://www.cabotroofing.co.uk/,,5,1,Only 1 reviews,Google Places,,New,,,"17 Crabtree Walk, Bristol BS5 7EQ, UK",https://maps.google.com/?cid=12759895929263009177&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,roofers,Rock Roofing Ltd,,0333 212 2006,enquiries@rockroofing.co.uk,https://www.rockroofingltd.co.uk/,,5,1,Only 1 reviews,Google Places,,New,,,"13 Harbury Rd, Henleaze, Bristol BS9 4PN, UK",https://maps.google.com/?cid=10730718107227263981&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,landscapers,MJC Landscapes,,07789 274943,mike@mjclandscapes.com,http://www.mjclandscapes.com/,,5,1,Only 1 reviews,Google Places,,New,,,"58 Lyppiatt Rd, Redfield, Bristol BS5 9HS, UK",https://maps.google.com/?cid=11768372394288207667&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,landscapers,Avon Valley Landscapes,,07968 527638,,http://www.avonvalleylandscaping.co.uk/,,5,1,Only 1 reviews,Google Places,,New,,,"34 Alexandra Rd, Bedminster Down, Bristol BS13 7DE, UK",https://maps.google.com/?cid=6672119839267754005&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,electricians,Live Electrical Services,,0800 955 6515,keran@liveelectrics.com,http://www.liveelectrics.com/,,5,1,Only 1 reviews,Google Places,,New,,,"Monarch House, Queen Charlotte St, Bristol BS1 4EX, UK",https://maps.google.com/?cid=2088796511181019878&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,driveway and paving,Resin Driveways Bristol,,0117 463 1131,resindrivewaysbristol@gmail.com,https://www.resindrivesbristol.co.uk/,,5,1,Only 1 reviews,Google Places,,New,,,"5 Bishopthorpe Rd, Bristol BS10 5AA, UK",https://maps.google.com/?cid=11384983772544312801&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,personal trainers,Awesome Fitness,,07967 940907,,https://awesomefitnesspt.mypthub.net/auth/,,5,1,Only 1 reviews,Google Places,,New,,,"Workout Harbourside, Welsh Back, Bristol BS1 4SB, UK",https://maps.google.com/?cid=17117581191305121308&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,accountants,Trade Accounting,,07769 185581,hello@tradeaccounting.co.uk,https://tradeaccounting.co.uk/,,5,1,Only 1 reviews,Google Places,,New,,,"BankSpace, 145-147 East St, Bedminster, Bristol BS3 4EL, UK",https://maps.google.com/?cid=14403780725640243939&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,accountants,Crowe UK,,01242 234421,,https://www.crowe.com/uk/,,5,1,Only 1 reviews,Google Places,,New,,,"First floor, 35-38 High St, Bristol BS1 2AW, UK",https://maps.google.com/?cid=3318948956592710997&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,accountants,Grant Thornton UK (Bristol),,0117 305 7600,,https://www.grantthornton.co.uk/,,5,1,Only 1 reviews,Google Places,,New,,,"2 Glass Wharf, Bristol BS2 0EL, UK",https://maps.google.com/?cid=13203171073514225583&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,accountants,Jarman Accountancy,,07717 677588,covid19support@jarmanaccountancy.com,http://jarmanaccountancy.com/,,5,1,Only 1 reviews,Google Places,,New,,,"11 Elmdale Rd, Bristol BS8 1SL, UK",https://maps.google.com/?cid=9360466445930575098&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,mortgage brokers,Mortgage Broker,,0800 310 1340,,http://www.mortgagebroker.co.uk/,,5,1,Only 1 reviews,Google Places,,New,,,"Suite 20, 179 Whiteladies Rd, Clifton, Bristol BS8 2AG, UK",https://maps.google.com/?cid=5760319402352289532&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,mortgage brokers,Westexe Mortgage Solutions Ltd,,01392 216344,darren@westexe-mortgages.co.uk,https://www.westexe-mortgages.co.uk/,,5,1,Only 1 reviews,Google Places,,New,,,"3rd Floor The Old ock Exchange St., St Nicholas St, Bristol BS1 1TG, UK",https://maps.google.com/?cid=3509479463191155466&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,mortgage brokers,The Mortgage Maze Ltd,,01275 832244,,http://www.mortgage-maze.co.uk/,,5,1,Only 1 reviews,Google Places,,New,,,"Access House, Winterstoke Rd, Ashton Gate, Bristol BS3 2LG, UK",https://maps.google.com/?cid=10310479180866835562&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,cleaning companies,The Bristol Commercial Cleaning Company,,0800 689 4169,info@thecfg.co.uk,https://www.bristolcommercialcleaning.co.uk/,,5,1,Only 1 reviews,Google Places,,New,,,"Newminster House, 27-29 Baldwin St, Bristol BS1 1LT, UK",https://maps.google.com/?cid=2764037852047621008&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,kitchen fitters,Bathroom and Kitchen Fitter Birmingham - Autumn Leaf Interiors,,07802 256450,,http://autumnleaf-interiors.co.uk/,,3,1,Only 1 reviews,Google Places,,New,,,"108 Chester Rd, Castle Bromwich, Birmingham B36 0AL, UK",https://maps.google.com/?cid=15417013487193050869&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,builders,Redstone Builder Contractors,,07841 569195,,http://www.redstonebuildercontractors.co.uk/,,4,1,Only 1 reviews,Google Places,,New,,,"14 Heaton Dr, Birmingham B15 3LW, UK",https://maps.google.com/?cid=18176898410143898819&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,builders,P R THORNTON BUILDERS,,07931 258238,,https://www.bark.com/en/company/pr-thornton-builders/n929/,,5,1,Only 1 reviews,Google Places,,New,,,"73 Hawthorne Rd, Birmingham B36 0HJ, UK",https://maps.google.com/?cid=16957770255411159620&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,roofers,Day2Day Birmingham Roofing Ltd,,07443 461066,,https://day2dayroofing.co.uk/,,5,1,Only 1 reviews,Google Places,,New,,,"93 Kingstanding Rd, Birmingham B44 8JS, UK",https://maps.google.com/?cid=331771987989981513&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,roofers,First Stop Roofing Perry Barr,,0121 221 2194,,https://www.firststoproofing.co.uk/,,5,1,Only 1 reviews,Google Places,,New,,,"2 Kingstanding Rd, Perry Barr, Birmingham B44 8AA, UK",https://maps.google.com/?cid=11274147623167277350&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,roofers,Gregg Roofing Services Ltd,,07760 228170,,https://www.greggroofing.co.uk/contact-us,,5,1,Only 1 reviews,Google Places,,New,,,"Unit 25 Kings Rd, Tyseley, Birmingham B11 2AL, UK",https://maps.google.com/?cid=10121216368046846891&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,roofers,Twenty-Four-Hours Roofing & Chimney Services,,0121 240 7596,,https://www.westmidlandsroofer.co.uk/roofer-in-erdington/,,5,1,Only 1 reviews,Google Places,,New,,,"47 Hayes Grove, Erdington, Birmingham B24 0HR, UK",https://maps.google.com/?cid=3118727544118349235&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,roofers,Kingstanding Roofing,,0121 369 2639,info@rooferkingstanding.co.uk,http://www.rooferkingstanding.co.uk/,,5,1,Only 1 reviews,Google Places,,New,,,"5 Tottenham Cres, Kingstanding, Birmingham B44 0LA, UK",https://maps.google.com/?cid=2517382013915591994&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,landscapers,Lilly’s Landscapes & Gardens,,07377 805954,alex@lillysgardening.com,https://lillysgardening.com/,,5,1,Only 1 reviews,Google Places,,New,,,"53 Twyning Rd, Stirchley, Birmingham B30 2XY, UK",https://maps.google.com/?cid=2043053064054114991&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,landscapers,Evans Landscapes,,07583 395018,evanslandscapes@hotmail.co.uk,http://evanslandscaping.co.uk/,,5,1,Only 1 reviews,Google Places,,New,,,"26 Norton Cl, King's Norton, Birmingham B30 3NF, UK",https://maps.google.com/?cid=945399531036231120&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,landscapers,Utopia Landscaping,,07476 778979,hello@utopialandscapes.co.uk,https://www.utopialandscapes.co.uk/,,5,1,Only 1 reviews,Google Places,,New,,,"Flat 9, James Court, Moseley, Birmingham B13 9XY, UK",https://maps.google.com/?cid=8187067017562727969&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,landscapers,My Drives,,0121 702 0177,,http://mydrives.co.uk/,,5,1,Only 1 reviews,Google Places,,New,,,"Kings Court, 17 School Rd, Birmingham B28 8JG, UK",https://maps.google.com/?cid=8156436623178787558&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,electricians,YES Electrical,,0121 439 4790,,http://yeselectrical.co.uk/,,5,1,Only 1 reviews,Google Places,,New,,,"272 Kings Rd, Tyseley, Birmingham B11 2AB, UK",https://maps.google.com/?cid=13368535622964331216&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,plumbers,Birmingham - Blocked Drains - Force Heat,,0121 716 2475,,http://www.birminghamemergencyplumberforceheat.co.uk/,,5,1,Only 1 reviews,Google Places,,New,,,"67a Cherry St, Birmingham B2 5AR, UK",https://maps.google.com/?cid=13463075183913377755&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,driveway and paving,Paving and Driveways Birmingham,,0121 285 6266,,http://www.driveways-birmingham.com/,,5,1,Only 1 reviews,Google Places,,New,,,"65 Church St, Birmingham B3 2DP, UK",https://maps.google.com/?cid=7070789473472053927&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,driveway and paving,BB Block Paving Driveways Birmingham,,0121 405 9812,,https://www.blockpavingdrivewaysbirmingham.co.uk/,,5,1,Only 1 reviews,Google Places,,New,,,"Unit 121, 180 Sherlock St, Birmingham B5 7EH, UK",https://maps.google.com/?cid=1003426665897271750&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,driveway and paving,driveway paving birmingham,,0121 243 4651,,https://businewmap.org/details/driveway-paving-birmingham-ChIJgXJ,,1,1,Only 1 reviews,Google Places,,New,,,"143 Northleigh Rd, Birmingham B8 2QJ, UK",https://maps.google.com/?cid=14077121035771053583&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,driveway and paving,FARE Outdoor Construction,,(205) 482-8098,elliott.edward@gmail.com,https://www.fare-outdoor.com/,,5,1,Only 1 reviews,Google Places,,New,,,"200 Office Park Dr, Birmingham, AL 35223, USA",https://maps.google.com/?cid=7974944093274831205&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,driveway and paving,Unique Drives & Patios,,0800 433 4497,uniquedrivesandpatiosltd@hotmail.com,http://uniquedrivesandpatios.co.uk/,,5,1,Only 1 reviews,Google Places,,New,,,"147 Chingford Rd, Birmingham B44 0BJ, UK",https://maps.google.com/?cid=12716581700275396588&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,accountants,Contabil Roman Birmingham,,07405 344771,info@contabilbirmingham.co.uk,https://contabilbirmingham.co.uk/,,5,1,Only 1 reviews,Google Places,,New,,,"The Colmore Building, 20 Colmore Circus Queensway, Birmingham B4 6AT, UK",https://maps.google.com/?cid=13804629880546164159&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,accountants,UHY Hacker Young (Birmingham),,0121 233 4799,,https://www.uhy-uk.com/location/birmingham,,5,1,Only 1 reviews,Google Places,,New,,,"9-11 Vittoria St, Birmingham B1 3ND, UK",https://maps.google.com/?cid=3939512438166900356&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,mortgage brokers,"Elite Mortgage Partners - Birmingham, AL",,(205) 407-4104,,http://www.elitemortgagepartners.com/,,5,1,Only 1 reviews,Google Places,,New,,,"2367 Lakeside Dr A-2, Birmingham, AL 35244, USA",https://maps.google.com/?cid=66466397921663307&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,mortgage brokers,The Property Circle Mortgages Limited,,0121 724 0044,,https://tpcmortgages.co.uk/,,5,1,Only 1 reviews,Google Places,,New,,,"85, Edmund Gardens, 89 Colmore Row, Birmingham B3 2BB, UK",https://maps.google.com/?cid=9021174994094846498&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,vets,Sweet cattery,,07421 274716,,https://businewmap.org/details/sweet-cattery-ChIJt3T,,5,1,Only 1 reviews,Google Places,,New,,,"87 Navigation St, Birmingham B5 4AX, UK",https://maps.google.com/?cid=2344058210098134302&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,cleaning companies,Maid Best,,0121 798 0217,,http://www.maidbest.co.uk/,,5,1,Only 1 reviews,Google Places,,New,,,"46 The Priory Queensway, Birmingham B4 7LR, UK",https://maps.google.com/?cid=10241429476065987921&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Birmingham,cleaning companies,Cleaning Nationwide Ltd,,0121 238 0056,info@cleaningnationwide.co.uk,http://www.cleaningnationwide.co.uk/,,5,1,Only 1 reviews,Google Places,,New,,,"Bradford Court, 123-131 Bradford St, Birmingham B12 0NS, UK",https://maps.google.com/?cid=9505014150626325587&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,kitchen fitters,Threesixty Kitchens,,01275 618594,,http://www.threesixtykitchens.co.uk/,,5,2,Only 2 reviews,Google Places,,New,,,"14 Woodland Rd, Nailsea, Bristol BS48 1HU, UK",https://maps.google.com/?cid=3382039396201255376&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,bathroom fitters,North Bristol Bathroom & Kitchen Showroom,,0117 980 7419,,https://www.nbps.plumbing/,,5,2,Only 2 reviews,Google Places,,New,,,"Gloucester Rd, Almondsbury, Bristol BS32 4HY, UK",https://maps.google.com/?cid=9396044358598719974&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,bathroom fitters,PG Construction,,07895 142992,pgconstructionwsm@gmail.com,https://www.pgconstructionwsm.com/,,5,2,Only 2 reviews,Google Places,,New,,,"15 Blaisdon, Weston-super-Mare BS22 8BN, UK",https://maps.google.com/?cid=690369464515974391&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,builders,A K W Building Services Ltd,,0117 977 0993,info@akwbuildingservices.co.uk,http://akwbuildingservices.co.uk/,,3,2,Only 2 reviews,Google Places,,New,,,"100 St John's Ln, Bristol BS3 5AQ, UK",https://maps.google.com/?cid=16169043710697842708&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,builders,S&P Builders Ltd,,0117 403 2330,,https://sandpbuilders.co.uk/,,3,2,Only 2 reviews,Google Places,,New,,,"S & P Builders Ltd, Bristol BS4 1ET, UK",https://maps.google.com/?cid=13040612834731830781&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,builders,Hal Build,,07494 423022,halgroupmark@gmail.com,https://www.halbuild.co.uk/,,3,2,Only 2 reviews,Google Places,,New,,,"23 Chandos Rd, Redland, Bristol BS6 6PG, UK",https://maps.google.com/?cid=7433753295589655&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,roofers,Frampton Roofing,,0117 914 6804,,https://framptonroofing.co.uk/about-us/,,3,2,Only 2 reviews,Google Places,,New,,,"99 Whiteway Rd, Bristol BS5 7QU, UK",https://maps.google.com/?cid=9795455738192307883&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,landscapers,Landscaping Bristol,,07531 218907,,http://landscapingbristol.net/,,5,2,Only 2 reviews,Google Places,,New,,,"23 Chessel St, Bedminster, Bristol BS3 3DP, UK",https://maps.google.com/?cid=17122872034092727759&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,landscapers,Kate Savill Landscapes,,07792 657777,,http://www.katesavill.co.uk/,,5,2,Only 2 reviews,Google Places,,New,,,"51A St Luke's Rd, Totterdown, Bristol BS3 4RX, UK",https://maps.google.com/?cid=10138716772323424313&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,landscapers,Incastone Landscaping,,0117 908 3457,info@incastone.co.uk,http://incastone.co.uk/,,5,2,Only 2 reviews,Google Places,,New,,,"Bristol BS13 8NP, UK",https://maps.google.com/?cid=8449972028623857801&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,plumbers,FastHeat - Emergency Plumber - Bristol,,0117 254 1004,,http://www.fastheatemergencyplumberbristol.co.uk/,,5,2,Only 2 reviews,Google Places,,New,,,"24 Ashley Cl, Bishopston, Bristol BS7 9HF, UK",https://maps.google.com/?cid=13875398693263127255&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,plumbers,Emergency Plumbing Nonstop Bristol,,07700 183955,info@emergencyplumbingnonstop.co.uk,https://emergencyplumbingnonstop.co.uk/,,3,2,Only 2 reviews,Google Places,,New,,,"Montpelier, Bristol BS6 5RE, UK",https://maps.google.com/?cid=16223752043428026038&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,driveway and paving,Bristol Driveways,,0117 463 7083,info@bristoldriveways.co.uk,https://www.bristoldriveways.co.uk/,,5,2,Only 2 reviews,Google Places,,New,,,"Minto Rd, St Werburgh's, Bristol BS2 9YB, UK",https://maps.google.com/?cid=5339498595130305934&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,driveway and paving,Total Patio & Driveway Solutions,,07786 718808,,http://www.totalpatiodrivewaysolutions.co.uk/,,5,2,Only 2 reviews,Google Places,,New,,,"Brook Farm, Bridgwater Rd, Colliters BS41 8JS, UK",https://maps.google.com/?cid=6514465654411231485&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
Bristol,driveway and paving,A & T (Bristol) Ltd,,0117 902 4800,,https://aandtsurfacing.co.uk/,,5,2,Only 2 reviews,Google Places,,New,,,"36 Swiss Dr, Bristol BS3 2RL, UK",https://maps.google.com/?cid=3827524867888438113&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
